Id,Proficiency,Text
pl007CVETF_2,A2,"A situação do emprego na Polónia está boa. Se queres ser doutor, advogado, professor na escola, isto é possível e vais ter este emprego. O emprego é para os jovens, talvez. As mulheres verdes jovens e os homens verdes jovens trabalham durante os estudos e, depois de acabá-los, eles têm dinheiro e compram apartamentos, carros, viagens.

Mas no Polónia nós temos a crise. O Ministério do emprego acredita que, de 2012, a situação não será agradável. Se hoje nós temos, na Polónia, a percentagem de polacos sem trabalho que é de 10%, e é possível que, em 2012, nós tenhamos É possível, em 2012, nós termos 15%. Isto é não otimista. A situação é nervosa, mas o nosso Primeiro-Ministro, que se chama Donald Tusk, diz que tudo estava está bom. Nós trabalhamos e veremos o que estará acontecerá."
zh022CAMTD1,B1,"Eu vivi em Macau antes de vir a Portugal, eu sei que entre Portugal e Macau há uma relação histórica. Macau tinha sido dominado por Portugal quinhento por quinhentos anos antes de retornar para a China no dia 20 de Dezembro de 1999. Por causa dessa relação, em Macau existe a cultura portuguesa. Por isso, eu sei que Macau é muito perecido com Portugal e, por esta razão, queria vir a Portugal para sentir a vida e cultura de Portugal. Quando eu cheguei ao aeroporto de Lisboa, claro que fiquei muito feliz e quis conhecer rapidamente a cidade de Lisboa. era a primeira vez que estava cá. Eu fui passear em Saldanha quando eu arranjei as minhas bagagens. O meu sentido que é muito interessante, parece ficar em Macau, os portugueses são muitos simpáticos, mas há único uma única coisa a que  eu não me habituo, é o preço das coisa, que é mais caro do que em Macau. Além de passear em Saldanha, fui ao Rossio. Ali há uma praça e fonte, o situação é igual em Macau, por isso, o Rossio é o meu lugar preferido."
zh034CAMTF_2,B1,"Lisboa, 25 de maio de 2011.

Assunto: reclamação sobre a viagem

Exmo/a. Sr/a.

Eu comprei uma viagem de 7 dias para a ilha da Madeira no dia 10 de maio de 2011. Quando comprei a viagem, vi alguns serviços no anúncio. Especialmente, gostei de acessar gratuito ao spa. Por isso, decidi comprar.

Mas quando cheguei à Madeira, o transporte que me foi buscar ao hotel chegou atrasado. E, quando cheguei ao hotel, o empregado disse-me que já não havia o um quarto com vista panorâmica. Nessa altura, fiquei um pouco zangada. Mas, no entanto, eu percebi / entendi aquela situação. Mas, uma coisa que me deixou mais zangada foi o acesso gratuito ao spa. Fui lá, mas eles disseram que não havia aquele serviço.

Estes serviços não correspondiam ao anunciado que me desiludiu. Eu não tive umas boas férias na ilha da Madeira. Não alcançou a minha expectativa. Acho que vocês deviam dar- me uma explicação. Não quero ouvir a resposta que só há desculpas. Espero que me devolvam 20% de dinheiro total .

Sem outro assunto,

Anexo: factura da viagem.

FF."
zh065CVETD,A2,"As minhas últimas férias são o Primeiro de Maio. Ele é a féria de trabalho e tem três dias na China. Eu dormi muito e levantei muito tarde. Depois de pequeno-almoço, fui um parque para passear. O nome de parque é o Templo de Céu. Ele é muito perto da minha casa. O parque é muito bonito. Eu almocei no restaurante sozinho. E cheguei para casa por volta das quatro da tarde. Jantei na casa e vêm televisão. Ele é um dia normal e igual ao dia útil."
zh058CAATI_1,B2,"A lenda que eu estou a contar aconteceu em Coimbra. A mulher do D. Dinis gostava muito de caridade. Ela sempre dava dinheiro ou comida aos pobres. Mas um nobre contou isso ao D. Dinis e pediu- lhe para a Rainha parar de fazer isso. Portanto, D. Dinis preparou uma surpresa à Rainha. Ele conduziu ao Mosteiro O Santa Clara onde estava a ser construído e ele soube que a Rainha estava ali a d a dar comida aos pobres. Ele apareceu a perguntou à Rainha o que estava a fazer. A Rainha primeiramente disse que estava a ajudar decorar o Mosteiro. Mas com certeza o Rei não acreditou e exigiu- lhe que mostrasse o que estava escondido dentro das roupas. A Rainha disse que eram rosas. D. Dinis ficou zangado porque naquela altura, Janeiro, não havia rosa. Mas a Rainha a mostrou. Todos ficaram surpresos."
en070CVMTF1_2,B1,"Foi muito interessante ler as opiniões de vários estudantes estrangeiros. Também é a minha primeira experiência a estudar fora do meu país e, como Consuelo, eu também gosto de estudar fora do meu país e sempre tinha tive a vontade de estudar no estrangeiro. Antes de deixar o meu país e a minha família para vir à Europa, eu fiquei preocupada com as pequenas coisas. Tinha medo de viver sozinha, de cozinhar e de fazer novos amigos. Mas, agora, acho que é verdade o que a Cátia, a Margareta e o Patrick disseram. Eu já fiz novos amigos e ainda estou a conhecer o modo de vida e a cultura dos meus amigos. Agora, eu também viajo sozinha. Mas penso que caminhar e viajar sozinho, aqui em Portugal é muito fácil. Estou a aprender os costumes das várias pessoas e também aprendo a compreendê-las. É claro que tudo isto é uma oportunidade única de enriquecimento pessoal e também para crescer por dentro. Ainda não tenho problemas aqui, por causa das boas pessoas deste país. Os portugueses são muito simpáticos e sempre prestável prestáveis. Por exemplo, se eu estou fora da minha casa e tenho qualquer problema, há pessoas que estão prontas para darem-me ajuda, antes de pedir. Gosto muito de viver e aprender fora do meu país. Mas é verdade que é um pouco duro, como o Wagner disse. Mas ainda não tenho nada para ficar preocupada porque estou em Portugal e este país é muito parecido com Goa."
zh055CASTF,C1,"Caros senhores,

Lendo o poema «Liberdade» de Fernando Pessoa na vossa revista, sinto outra vez a importância do termo ""liberdade"" para a humanidade. Os seres humanos, ou precisamente, os intelectuais têm procurado sempre uma ""liberdade verdadeira"" ao longo da nossa história. Mas muitas vezes eles não conseguem encontrar nada excepto das dúvidas cada vez mais inexplicáveis.

No poema de Fernando Pessoa, ele levantou duas questões principais: Que seria a tal liberdade? A sabedoria dos seres humanos é verdadeiramente necessária para nós procurarmos a liberdade? O poeta disse que ler era maçada e estudar era nada, e que o melhor do mundo eram as crianças, flores, o luar e o sol - tudo que parece inocente e puro. Não tenho certeza se esta comparação seja uma ironia feita pelo poeta quanto à função de sabedoria, ou um ponto de vista dele, de que a liberdade só se encontra na inocência e num mundo mais simples do que o nosso. Mas para mim, os seres humanos gostam sempre de utilizar os conhecimentos que eles têm para modificarem o mundo, e infelizmente, de tal forma, causam consequências negativas. Eles queriam desenvolver-se para conseguirem a liberdade, mas em fim, acabam por se envolverem numa situação complicada com grande confusão. Prestam esforços e esforços, ? mas esquecem-se por que motivo se esforçam."
en031CVITI,A1,"Normalmente eu acordo às 7:00, limpo a minha sala e depois tomo um duche. às 7:30 eu como tostamista e bebo café sozinha. Eu saio de casa às 8:00 e apanho de metro para escola. Tenho aulas às 9:00 , às 11:00 eu bebo café e fumo com meus amigos e depois nós vamos para aula. Nós voltamos escola às 2:00, depois almoçar. Eu chega em casa às 15:00 e estudo, faz trabalho de casa e conversam com meu tia."
zh040CASTF,C1,"Vantagens e desvantagens do turismo.

Antigamente, a viagem não era muito comum na nossa vida, porque os convenientes meios de transporte eram insuficientes e demorava-se muito tempo a chegar a um lugar próximo.

Mas, no século XX, por causa do desenvolvimento da ciência, nós podemos viajar de avião, de autocarro ou de comboio. Por isso, o setor do turismo é estimulado e traz-nos uma série de vantagens e desvantagens.

Primeiro, o turismo vai trazer-nos oportunidades comerciais porque quando as pessoas vão outro país ou lugar para passarem as férias, têm sempre vontade de gastar dinheiro, precisam de hotéis, de restaurantes e de bares, quase em todos os momentos dos viagens é difícil poupar dinheiro. Se nós as aproveitarmos, a economia vai desenvolver-se muito graças ao turismo.

Também podemos promover o nosso país através do turismo, É uma boa experiência conhecer as culturas estrangeiras. quando mais se sabe da história de um lugar, mais divertido é e mais se aprecia!

Atualmente, o turismo é um pilar da economia de muitos países, as receitas do turismo são importantes para os governos. Mas, uma faca sempre tem dois gumes, e o turismo também causa prejuízos. Normalmente Quanto mais as pessoas vão a um local, tanta mais destruição eles fazem. Assim, as praias que devem ser sossegadas e bonitas, agora, por causa do turismo, não têm o que devem ter, agora só têm lixo, chapéus de sol e as massas!

Nós devemos manter o equilíbrio entre as vantagens e as desvantagens do turismo. Por um lado, desenvolver este setor para ter mais receitas; por outro lado, reduzir as destruições ao mínimo."
it023CAETF,A2,"Normalmente eu nao costumo fazer muitos planos para o ano novo no início do ano porque este momento não é muito importante para mim e acho que há momentos melhores ao longe do ano para fazer planos. Apesar disso, há muitas coisas que eu queria fazer neste 2016.

Como consegui ficar em Lisboa até o mês de Julho, eu estudarei e falarei português nos próximos meses, esperando melhorar muito e encontrar conhecer muitas pessoas novas com quem fazer coisas interessantes.

Depois, neste ano, trabalharei muito na área do vídeo e da fotografia, que são as minhas áreas favoritas, em que eu queria trabalhar pela na vida também.

Se calhar voltarei à minha casa na Itália algumas vezes, mas eu também queria que a minha família me visitasse aqui em Lisboa. Sobretudo neste 2016 eu queria ser muito feliz e  viajar por Portugal para voltar, afinal, para casa cheia de novas experiências."
es034CVATF,B2,"As estruturas económicas e sociais que caracterizam o capitalismo do nosso século geram sociedades individualistas e egoístas. Os homens modernos são seres afastados dos problemas humanitários, que só têm olhos para as suas necessidades e ambições. O indivíduo está longe de sentir pertença na sociedade ou simpatia pelas vidas dos outros. Esta solidão, acompanhada pela pressão da productividade laboral, faz com que o homem do século XXI viva em crise. São muito gerais as depressões, os problemas do stresse e a solidão intensa. Os espaços de diversão com amigos e família são, já, vistos como luxos custosos. Se calhar, o homem moderno tem de voltar a um estilo de vida, embora mais simples, sim muito mais saudável e alegre. Nem tudo é trabalhar e poupar para o próximo modelo do carro da moda. Há coisas muito mais simples e agradáveis, que, além de serem assim, poderiam, se calhar, aumentar a tal produtividade no trabalho. Por exemplo, fazer coisas espontâneas e inesperadas, como ajudar nos voluntariados do bairro ou nas missões humanitárias pode ser uma boa maneira de, não só se integrar na sociedade, mas também de parar o ritmo de vida e fazer mais simples o quotidianidade. Tirar uma ou duas horas na semana para estar com a família, os pais, os miúdos, pode também ser uma perfeita maneira de deixar de lado o individualismo e passar a ter uma melhor qualidade de vida, simples mas com menos stresse. O que tudo isto quer dizer é que o homem moderno tem de começar a trabalhar para viver e não a viver para trabalhar. A procura de capital, e o individualismo que o traz, só são jeitos de procurar a solidão e o stresse. Viva a vida simples!"
